category,Netz aktuell,Netz Ø,SunEnergy Ist,SunEnergy Soll,Hoymiles,SunEnergy AC,Hausverbrauch,Batterie SOC,Heizung,Pool,Desk PC,Trockner,Waschmaschine,Server,Bambu H2C,Bambu X1C,Entkalkung,Gaming Monitore,Treppe,Kaffeemaschine,Küche Unterbau 1,Küche Unterbau 2,Küche Unterbau 3,Küche Unterbau 4,Carport Licht 1,Carport Licht 2,Carport Licht 3,Carport Licht 4
Thu Jun 04 2026,,-0.4980198019801979,334.75757575757575,337.94117647058823,,,453.0320000000004,90,7.55,2.7874999999999996,,,,16.280701754385966,0,0,1.8350000000000002,36.65047619047619,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-3.560194174757282,268.9,271.1111111111111,,,424.3377862595421,89,7.536363636363635,2.75,,,,16.12982456140351,0,0,1.852222222222222,36.64863636363635,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-3.0568965517241375,133.81,133.79310344827587,,,401.17169811320736,89,7.575,2.808333333333333,,,,16.34385964912281,0,0,1.8319999999999996,36.615714285714276,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,0.7267857142857144,106.05,109.64285714285714,,,435.02277227722755,90,7.618181818181818,2.808333333333333,,,,15.831034482758618,0,0,1.8544999999999998,36.61578947368421,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,9.268085106382976,335.57575757575756,337.82608695652175,,,567.4776699029123,89,7.572727272727272,2.784615384615385,,,,16.314035087719294,0,0,1.8226315789473686,36.653636363636366,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-6.999038461538462,303.07070707070704,300.27777777777777,,,521.6288990825688,89,7.650000000000001,2.8214285714285707,,,,15.92203389830509,0,0,1.891,36.62428571428572,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-1.84141414141414,234.78,232.33333333333334,,,476.9819819819821,89,7.68,2.8499999999999996,,,,16.11785714285714,0,0,1.8715789473684212,31.278181818181814,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,1.198347107438017,155.92,158.61111111111111,,,418.33333333333303,89,7.642857142857143,2.7999999999999994,,,,16.303508771929824,0,0,1.8389999999999997,1.0069565217391305,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,3.1863636363636365,258.55,270.22727272727275,,,542.1093749999999,89,7.616666666666666,2.811111111111111,,,,16.35614035087719,0,0,1.8889473684210527,0.9322727272727274,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-1.7113207547169804,231.74,221.93548387096774,,,467.32191011235983,89,7.661538461538461,2.8285714285714283,,,,15.841071428571436,0,0,1.8539999999999999,0.9368421052631577,0,0,0,0,0,0,0,0,0,0
